DATETIME,PRICE,CARRY,CARRY_CONTRACT,PRICE_CONTRACT
2011-10-06,96.56,96.585,201906,201909
2011-10-07,96.47,96.495,201906,201909
2011-10-10,96.355,96.38,201906,201909
2011-10-11,96.355,96.39,201906,201909
2011-10-12,96.275,96.31,201906,201909
2011-10-13,96.325,96.365,201906,201909
2011-10-14,96.22,96.255,201906,201909
2011-10-18,96.28,96.315,201906,201909
2011-10-20,96.215,96.25,201906,201909
2011-10-21,96.15,96.185,201906,201909
2011-10-24,96.095,96.13,201906,201909
2011-10-25,96.235,96.27,201906,201909
2011-10-26,96.14,96.175,201906,201909
2011-10-27,95.905,95.935,201906,201909
2011-10-28,96.015,96.045,201906,201909
2011-10-31,96.17,96.2,201906,201909
2011-11-01,96.425,96.455,201906,201909
2011-11-02,96.425,96.46,201906,201909
2011-11-03,96.32,96.36,201906,201909
2011-11-04,96.35,96.39,201906,201909
2011-11-07,96.44,96.475,201906,201909
2011-11-08,96.345,96.38,201906,201909
2011-11-09,96.495,96.525,201906,201909
2011-11-10,96.415,96.445,201906,201909
2011-11-11,96.35,96.38,201906,201909
2011-11-14,96.405,96.44,201906,201909
2011-11-15,96.41,96.44,201906,201909
2011-11-16,96.46,96.495,201906,201909
2011-11-17,96.605,96.635,201906,201909
2011-11-18,96.565,96.595,201906,201909
2011-11-21,96.625,96.65,201906,201909
2011-11-22,96.655,96.68,201906,201909
2011-11-23,96.75,96.775,201906,201909
2011-11-25,96.68,96.705,201906,201909
2011-11-28,96.675,96.7,201906,201909
2011-11-29,96.64,96.67,201906,201909
2011-11-30,96.52,96.55,201906,201909
2011-12-01,96.405,96.435,201906,201909
2011-12-02,96.515,96.545,201906,201909
2011-12-05,96.495,96.525,201906,201909
2011-12-06,96.455,96.485,201906,201909
2011-12-07,96.56,96.595,201906,201909
2011-12-08,96.565,96.6,201906,201909
2011-12-09,96.48,96.515,201906,201909
2011-12-12,96.54,96.575,201906,201909
2011-12-13,96.61,96.645,201906,201909
2011-12-14,96.72,96.755,201906,201909
2011-12-15,96.75,96.785,201906,201909
2011-12-16,96.845,96.88,201906,201909
2011-12-19,96.875,96.91,201906,201909
2011-12-20,96.73,96.765,201906,201909
2011-12-21,96.68,96.71,201906,201909
2011-12-22,96.715,96.745,201906,201909
2011-12-23,96.615,96.645,201906,201909
2011-12-27,96.66,96.69,201906,201909
2011-12-28,96.79,96.82,201906,201909
2011-12-29,96.825,96.855,201906,201909
2011-12-30,96.82,96.845,201906,201909
2012-01-03,96.695,96.73,201906,201909
2012-01-04,96.64,96.67,201906,201909
2012-01-05,96.625,96.655,201906,201909
2012-01-06,96.645,96.675,201906,201909
2012-01-09,96.625,96.66,201906,201909
2012-01-10,96.595,96.625,201906,201909
2012-01-11,96.66,96.685,201906,201909
2012-01-12,96.63,96.66,201906,201909
2012-01-13,96.74,96.77,201906,201909
2012-01-17,96.77,96.8,201906,201909
2012-01-18,96.7,96.73,201906,201909
2012-01-19,96.605,96.635,201906,201909
2012-01-20,96.51,96.54,201906,201909
2012-01-23,96.455,96.485,201906,201909
2012-01-24,96.475,96.505,201906,201909
2012-01-25,96.515,96.55,201906,201909
2012-01-26,96.615,96.65,201906,201909
2012-01-27,96.64,96.675,201906,201909
2012-01-30,96.755,96.79,201906,201909
2012-01-31,96.825,96.86,201906,201909
2012-02-01,96.75,96.785,201906,201909
2012-02-02,96.75,96.785,201906,201909
2012-02-03,96.56,96.595,201906,201909
2012-02-06,96.635,96.67,201906,201909
2012-02-07,96.54,96.575,201906,201909
2012-02-08,96.515,96.55,201906,201909
2012-02-09,96.465,96.5,201906,201909
2012-02-10,96.595,96.635,201906,201909
2012-02-13,96.595,96.63,201906,201909
2012-02-14,96.73,96.765,201906,201909
2012-02-15,96.68,96.72,201906,201909
2012-02-16,96.615,96.65,201906,201909
2012-02-17,96.585,96.62,201906,201909
2012-02-21,96.525,96.56,201906,201909
2012-02-22,96.595,96.63,201906,201909
2012-02-23,96.61,96.645,201906,201909
2012-02-24,96.635,96.67,201906,201909
2012-02-27,96.72,96.755,201906,201909
2012-02-28,96.7,96.735,201906,201909
2012-02-29,96.63,96.665,201906,201909
2012-03-01,96.54,96.575,201906,201909
2012-03-02,96.59,96.63,201906,201909
2012-03-05,96.595,96.635,201906,201909
2012-03-06,96.66,96.7,201906,201909
2012-03-07,96.625,96.665,201906,201909
2012-03-08,96.56,96.6,201906,201909
2012-03-09,96.53,96.57,201906,201909
2012-03-13,96.485,96.525,201906,201909
2012-03-14,96.285,96.32,201906,201909
2012-03-15,96.25,96.285,201906,201909
2012-03-16,96.23,96.265,201906,201909
2012-03-19,96.105,96.14,201906,201909
2012-03-20,96.13,96.165,201906,201909
2012-03-21,96.245,96.28,201906,201909
2012-03-22,96.255,96.295,201906,201909
2012-03-23,96.28,96.315,201906,201909
2012-03-26,96.265,96.3,201906,201909
2012-03-27,96.33,96.365,201906,201909
2012-03-28,96.32,96.36,201906,201909
2012-03-29,96.375,96.415,201906,201909
2012-03-30,96.285,96.325,201906,201909
2012-04-02,96.285,96.33,201906,201909
2012-04-03,96.175,96.22,201906,201909
2012-04-04,96.23,96.275,201906,201909
2012-04-05,96.305,96.345,201906,201909
2012-04-09,96.56,96.6,201906,201909
2012-04-10,96.57,96.615,201906,201909
2012-04-11,96.505,96.55,201906,201909
2012-04-12,96.495,96.535,201906,201909
2012-04-13,96.555,96.595,201906,201909
2012-04-16,96.585,96.625,201906,201909
2012-04-17,96.545,96.585,201906,201909
2012-04-18,96.59,96.63,201906,201909
2012-04-19,96.615,96.655,201906,201909
2012-04-20,96.59,96.63,201906,201909
2012-04-23,96.645,96.685,201906,201909
2012-04-24,96.615,96.655,201906,201909
2012-04-25,96.565,96.605,201906,201909
2012-04-26,96.575,96.615,201906,201909
2012-04-27,96.635,96.675,201906,201909
2012-04-30,96.655,96.695,201906,201909
2012-05-01,96.595,96.635,201906,201909
